original_image_path,processed_image_path,true_label,baseline_pred,compressed_pred,baseline_correct,compressed_correct,prediction_match,baseline_confidence,compressed_confidence,baseline_time_ms,compressed_time_ms
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y7.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y7.jpg,1,1,1,1,1,1,0.9680840373039246,0.7726415395736694,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y70.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y70.jpg,1,1,1,1,1,1,0.9981374740600586,0.9919618964195251,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y71.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y71.jpg,1,1,1,1,1,1,0.9994633793830872,0.99791818857193,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y73.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y73.jpg,1,1,1,1,1,1,0.999831199645996,0.99851793050766,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y74.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y74.jpg,1,1,1,1,1,1,0.998596966266632,0.9971067309379578,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y75.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y75.jpg,1,1,1,1,1,1,0.9974032044410706,0.9970670342445374,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y76.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y76.jpg,1,1,1,1,1,1,0.9960381984710692,0.9989513158798218,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y77.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y77.jpg,1,1,1,1,1,1,0.9966147541999816,0.9952517747879028,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y78.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y78.jpg,1,1,1,1,1,1,0.998712420463562,0.9961605072021484,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y79.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y79.jpg,1,1,1,1,1,1,0.9998528957366944,0.9999428987503052,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y8.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y8.jpg,1,1,1,1,1,1,0.9996377229690552,0.988757312297821,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y81.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y81.jpg,1,1,1,1,1,1,0.983459174633026,0.9780464768409728,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y82.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y82.jpg,1,1,1,1,1,1,0.9941482543945312,0.8833518028259277,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y85.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y85.jpg,1,1,1,1,1,1,0.9781922698020936,0.7982996106147766,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y86.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y86.jpg,1,1,1,1,1,1,0.9942023158073424,0.9895482063293456,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y89.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y89.jpg,1,1,1,1,1,1,0.9920921325683594,0.987209677696228,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y9.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y9.jpg,1,1,1,1,1,1,0.9987177848815918,0.9967417120933532,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y90.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y90.jpg,1,1,1,1,1,1,0.9767147302627563,0.9575860500335692,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y91.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y91.jpg,1,1,1,1,1,1,0.9998288154602052,0.99871826171875,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y92.png,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y92.jpg,1,1,1,1,1,1,0.9969283938407898,0.931209921836853,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y95.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y95.jpg,1,1,1,1,1,1,0.9980133771896362,0.9966710209846495,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y96.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y96.jpg,1,1,1,1,1,1,0.9993663430213928,0.9990098476409912,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y97.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y97.jpg,1,1,1,1,1,1,0.9949400424957277,0.9843295216560364,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y98.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y98.jpg,1,1,1,1,1,1,0.9910915493965148,0.9857764840126038,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y99.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\intermediate\yes\Y99.jpg,1,1,1,1,1,1,0.996745467185974,0.9905983805656432,0,0
