original_image_path,processed_image_path,true_label,baseline_pred,compressed_pred,baseline_correct,compressed_correct,prediction_match,baseline_confidence,compressed_confidence,baseline_time_ms,compressed_time_ms
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y7.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y7.jpg,1,1,1,1,1,1,0.9680840373039246,0.71415776014328,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y70.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y70.jpg,1,1,1,1,1,1,0.9981374740600586,0.9769855737686156,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y71.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y71.jpg,1,1,1,1,1,1,0.9994633793830872,0.9766560196876526,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y73.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y73.jpg,1,1,1,1,1,1,0.999831199645996,0.984520137310028,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y74.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y74.jpg,1,1,1,1,1,1,0.998596966266632,0.9969108700752258,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y75.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y75.jpg,1,1,1,1,1,1,0.9974032044410706,0.9990123510360718,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y76.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y76.jpg,1,1,1,1,1,1,0.9960381984710692,0.9967060685157776,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y77.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y77.jpg,1,1,1,1,1,1,0.9966147541999816,0.9853872060775756,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y78.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y78.jpg,1,1,1,1,1,1,0.998712420463562,0.995329976081848,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y79.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y79.jpg,1,1,1,1,1,1,0.9998528957366944,0.9998689889907836,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y8.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y8.jpg,1,1,1,1,1,1,0.9996377229690552,0.9602637887001038,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y81.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y81.jpg,1,1,1,1,1,1,0.983459174633026,0.9863714575767516,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y82.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y82.jpg,1,1,1,1,1,1,0.9941482543945312,0.9537046551704408,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y85.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y85.jpg,1,1,1,1,1,1,0.9781922698020936,0.5205523371696472,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y86.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y86.jpg,1,1,1,1,1,1,0.9942023158073424,0.9855955839157104,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y89.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y89.jpg,1,1,1,1,1,1,0.9920921325683594,0.9693962931632996,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y9.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y9.jpg,1,1,1,1,1,1,0.9987177848815918,0.9942677021026612,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y90.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y90.jpg,1,1,1,1,1,1,0.9767147302627563,0.9576272368431092,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y91.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y91.jpg,1,1,1,1,1,1,0.9998288154602052,0.9988476037979126,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y92.png,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y92.jpg,1,1,1,1,1,1,0.9969283938407898,0.9127276539802552,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y95.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y95.jpg,1,1,1,1,1,1,0.9980133771896362,0.9966890215873718,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y96.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y96.jpg,1,1,1,1,1,1,0.9993663430213928,0.998931348323822,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y97.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y97.jpg,1,1,1,1,1,1,0.9949400424957277,0.9698185920715332,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y98.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y98.jpg,1,1,1,1,1,1,0.9910915493965148,0.992665946483612,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y99.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\aggressive\yes\Y99.jpg,1,1,1,1,1,1,0.996745467185974,0.9756896495819092,0,0
