original_image_path,processed_image_path,true_label,baseline_pred,compressed_pred,baseline_correct,compressed_correct,prediction_match,baseline_confidence,compressed_confidence,baseline_time_ms,compressed_time_ms
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y76.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y76.jpg,1,1,1,1,1,1,0.9960381984710692,0.9991378784179688,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y77.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y77.jpg,1,1,1,1,1,1,0.9966147541999816,0.9969660639762878,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y78.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y78.jpg,1,1,1,1,1,1,0.998712420463562,0.9966160655021667,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y79.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y79.jpg,1,1,1,1,1,1,0.9998528957366944,0.9999523162841796,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y8.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y8.jpg,1,1,1,1,1,1,0.9996377229690552,0.988824188709259,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y81.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y81.jpg,1,1,1,1,1,1,0.983459174633026,0.9654369354248048,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y82.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y82.jpg,1,1,1,1,1,1,0.9941482543945312,0.9647112488746644,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y85.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y85.jpg,1,1,1,1,1,1,0.9781922698020936,0.8970056176185608,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y86.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y86.jpg,1,1,1,1,1,1,0.9942023158073424,0.9758926033973694,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y89.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y89.jpg,1,1,1,1,1,1,0.9920921325683594,0.9886907339096068,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y9.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y9.jpg,1,1,1,1,1,1,0.9987177848815918,0.9970699548721312,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y90.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y90.jpg,1,1,1,1,1,1,0.9767147302627563,0.9561921954154968,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y91.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y91.jpg,1,1,1,1,1,1,0.9998288154602052,0.9987792372703552,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y92.png,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y92.jpg,1,1,1,1,1,1,0.9969283938407898,0.9798924922943116,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y95.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y95.jpg,1,1,1,1,1,1,0.9980133771896362,0.997294008731842,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y96.jpg,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y96.jpg,1,1,1,1,1,1,0.9993663430213928,0.9991106390953064,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y97.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y97.jpg,1,1,1,1,1,1,0.9949400424957277,0.9887586832046508,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y98.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y98.jpg,1,1,1,1,1,1,0.9910915493965148,0.9735291004180908,0,0
D:\IMAGE COMPRESSION PROJECT\brain_tumor_dataset\yes\Y99.JPG,D:\IMAGE COMPRESSION PROJECT\output\processed_datasets\light\yes\Y99.jpg,1,1,1,1,1,1,0.996745467185974,0.994115948677063,0,0
